,image_id,class_id,x_min,y_min,x_max,y_max
14743,23976276263082c45eec8db02176a30b,0,413.0,254.0,508.0,349.0
14744,23976276263082c45eec8db02176a30b,0,434.0,246.0,508.0,318.0
14745,23976276263082c45eec8db02176a30b,3,263.0,512.0,636.0,580.0
14746,23976276263082c45eec8db02176a30b,13,147.0,243.0,193.0,270.0
14747,95d26610969ba722c1b4def95637e23f,8,560.0,286.0,656.0,390.0
14748,95d26610969ba722c1b4def95637e23f,0,468.0,211.0,570.0,323.0
14749,95d26610969ba722c1b4def95637e23f,7,524.0,272.0,663.0,402.0
14750,904b3b12d54cf5f6f4ccccbcaffa3714,0,529.0,188.0,636.0,300.0
14751,904b3b12d54cf5f6f4ccccbcaffa3714,3,405.0,466.0,739.0,566.0
14752,413010bcfa8857cbd34a99f115926686,3,307.0,507.0,638.0,632.0
14753,413010bcfa8857cbd34a99f115926686,0,439.0,253.0,518.0,336.0
14754,413010bcfa8857cbd34a99f115926686,11,247.0,147.0,313.0,180.0
14755,15b164c54f0bf0baac308b47a45a1468,0,459.0,232.0,559.0,357.0
14756,15b164c54f0bf0baac308b47a45a1468,3,294.0,477.0,745.0,553.0
14757,15b164c54f0bf0baac308b47a45a1468,4,649.0,218.0,763.0,558.0
14758,15b164c54f0bf0baac308b47a45a1468,4,675.0,349.0,732.0,414.0
14759,15b164c54f0bf0baac308b47a45a1468,7,658.0,335.0,766.0,436.0
14760,15b164c54f0bf0baac308b47a45a1468,7,692.0,421.0,781.0,553.0
14761,15b164c54f0bf0baac308b47a45a1468,7,129.0,441.0,290.0,503.0
14762,15b164c54f0bf0baac308b47a45a1468,6,658.0,335.0,766.0,436.0
14763,15b164c54f0bf0baac308b47a45a1468,9,692.0,421.0,781.0,553.0
14764,15b164c54f0bf0baac308b47a45a1468,13,129.0,441.0,290.0,503.0
14765,d2e80d6cae14b72a824f1ac625d23472,3,370.0,409.0,729.0,697.0
14766,d2e80d6cae14b72a824f1ac625d23472,3,394.0,491.0,709.0,606.0
14767,d2e80d6cae14b72a824f1ac625d23472,9,491.0,197.0,722.0,328.0
14768,d2e80d6cae14b72a824f1ac625d23472,9,537.0,351.0,593.0,438.0
14769,d2e80d6cae14b72a824f1ac625d23472,9,603.0,411.0,670.0,528.0
14770,d2e80d6cae14b72a824f1ac625d23472,9,545.0,355.0,667.0,513.0
14771,d2e80d6cae14b72a824f1ac625d23472,13,233.0,450.0,384.0,505.0
14772,828468076a2fa7c97169cfb83a117593,6,126.0,77.0,299.0,408.0
14773,828468076a2fa7c97169cfb83a117593,13,118.0,65.0,305.0,302.0
14774,8e8108b7709b8f9f60eabe001816dbd4,5,143.0,266.0,225.0,661.0
14775,8e8108b7709b8f9f60eabe001816dbd4,5,601.0,257.0,711.0,650.0
14776,8e8108b7709b8f9f60eabe001816dbd4,5,526.0,239.0,632.0,405.0
14777,8e8108b7709b8f9f60eabe001816dbd4,5,594.0,538.0,731.0,711.0
14778,8e8108b7709b8f9f60eabe001816dbd4,5,126.0,274.0,319.0,697.0
14779,8e8108b7709b8f9f60eabe001816dbd4,9,601.0,257.0,711.0,650.0
14780,8e8108b7709b8f9f60eabe001816dbd4,9,143.0,266.0,225.0,661.0
14781,8e8108b7709b8f9f60eabe001816dbd4,11,539.0,148.0,610.0,215.0
14782,8e8108b7709b8f9f60eabe001816dbd4,3,322.0,585.0,636.0,675.0
14783,044c53b3fd48fc029318fbcee70ae0d1,6,298.0,580.0,398.0,704.0
14784,044c53b3fd48fc029318fbcee70ae0d1,6,750.0,682.0,818.0,821.0
14785,044c53b3fd48fc029318fbcee70ae0d1,7,292.0,537.0,408.0,704.0
14786,044c53b3fd48fc029318fbcee70ae0d1,7,273.0,227.0,295.0,244.0
14787,044c53b3fd48fc029318fbcee70ae0d1,9,292.0,537.0,408.0,704.0
14788,044c53b3fd48fc029318fbcee70ae0d1,9,659.0,531.0,736.0,655.0
14789,8eb496d5dd817b996672eab35e7de8f4,0,460.0,184.0,563.0,323.0
14790,8eb496d5dd817b996672eab35e7de8f4,13,265.0,410.0,349.0,434.0
14791,8eb496d5dd817b996672eab35e7de8f4,13,242.0,411.0,334.0,459.0
14792,8eb496d5dd817b996672eab35e7de8f4,13,122.0,400.0,165.0,467.0
14793,8eb496d5dd817b996672eab35e7de8f4,13,175.0,417.0,206.0,427.0
14794,8eb496d5dd817b996672eab35e7de8f4,3,461.0,187.0,560.0,322.0
14795,8fb5356727d6147b99fea57e012b0b64,10,74.0,662.0,114.0,740.0
14796,8fb5356727d6147b99fea57e012b0b64,10,75.0,688.0,109.0,756.0
14797,8fb5356727d6147b99fea57e012b0b64,11,75.0,688.0,109.0,756.0
14798,8fb5356727d6147b99fea57e012b0b64,11,74.0,662.0,114.0,740.0
14799,8fb5356727d6147b99fea57e012b0b64,0,388.0,302.0,455.0,395.0
14800,8fb5356727d6147b99fea57e012b0b64,9,529.0,174.0,570.0,203.0
14801,d1840dda98dafc76f201fa30bda3ef94,11,213.0,184.0,363.0,304.0
14802,d1840dda98dafc76f201fa30bda3ef94,11,192.0,160.0,340.0,265.0
14803,d1840dda98dafc76f201fa30bda3ef94,13,196.0,180.0,381.0,371.0
14804,d1840dda98dafc76f201fa30bda3ef94,2,217.0,188.0,389.0,371.0
14805,c4135c9dce53b084dd7423af76626eb8,6,608.0,514.0,716.0,637.0
14806,c4135c9dce53b084dd7423af76626eb8,7,608.0,507.0,706.0,639.0
14807,c4135c9dce53b084dd7423af76626eb8,10,198.0,703.0,225.0,736.0
14808,c4135c9dce53b084dd7423af76626eb8,10,756.0,717.0,782.0,758.0
14809,c4135c9dce53b084dd7423af76626eb8,11,756.0,717.0,782.0,758.0
14810,c4135c9dce53b084dd7423af76626eb8,11,198.0,703.0,225.0,736.0
14811,c4135c9dce53b084dd7423af76626eb8,13,608.0,514.0,716.0,637.0
14812,ad74c895feae8a322c54bbce08626812,0,429.0,299.0,506.0,381.0
14813,ad74c895feae8a322c54bbce08626812,10,624.0,474.0,690.0,633.0
14814,ad74c895feae8a322c54bbce08626812,10,574.0,483.0,684.0,594.0
14815,ad74c895feae8a322c54bbce08626812,13,527.0,462.0,664.0,500.0
14816,ad74c895feae8a322c54bbce08626812,3,311.0,492.0,625.0,612.0
14817,f608bb02a0b91160b07fb867bbec84ad,0,386.0,251.0,451.0,330.0
14818,f608bb02a0b91160b07fb867bbec84ad,2,446.0,147.0,458.0,162.0
14819,f608bb02a0b91160b07fb867bbec84ad,11,177.0,86.0,281.0,150.0
14820,f608bb02a0b91160b07fb867bbec84ad,11,438.0,86.0,534.0,129.0
14821,f608bb02a0b91160b07fb867bbec84ad,11,433.0,95.0,495.0,113.0
14822,f608bb02a0b91160b07fb867bbec84ad,13,440.0,130.0,520.0,159.0
14823,f608bb02a0b91160b07fb867bbec84ad,9,225.0,415.0,283.0,603.0
14824,f5647785cac236ffe0ec3287f9f6aa84,9,286.0,264.0,361.0,396.0
14825,f5647785cac236ffe0ec3287f9f6aa84,7,275.0,263.0,376.0,417.0
14826,f5647785cac236ffe0ec3287f9f6aa84,8,275.0,263.0,376.0,417.0
14827,f5647785cac236ffe0ec3287f9f6aa84,6,286.0,256.0,361.0,411.0
14828,bf123de5827d72ba0d0e71683bbe819d,12,59.0,86.0,333.0,392.0
14829,bf123de5827d72ba0d0e71683bbe819d,12,11.0,92.0,271.0,734.0
14830,bf123de5827d72ba0d0e71683bbe819d,13,218.0,101.0,293.0,217.0
14831,bf123de5827d72ba0d0e71683bbe819d,13,441.0,105.0,597.0,297.0
14832,bf123de5827d72ba0d0e71683bbe819d,6,425.0,104.0,599.0,275.0
14833,bf123de5827d72ba0d0e71683bbe819d,11,4.0,690.0,51.0,779.0
14834,662fe30af3399b56c1579e95b0c6c87e,6,749.0,332.0,997.0,888.0
14835,662fe30af3399b56c1579e95b0c6c87e,6,258.0,206.0,529.0,448.0
14836,662fe30af3399b56c1579e95b0c6c87e,6,360.0,538.0,507.0,708.0
14837,662fe30af3399b56c1579e95b0c6c87e,11,335.0,131.0,481.0,217.0
14838,662fe30af3399b56c1579e95b0c6c87e,11,630.0,129.0,905.0,298.0
14839,662fe30af3399b56c1579e95b0c6c87e,13,256.0,149.0,542.0,434.0
14840,662fe30af3399b56c1579e95b0c6c87e,13,703.0,337.0,943.0,778.0
14841,662fe30af3399b56c1579e95b0c6c87e,7,691.0,337.0,957.0,812.0
14842,662fe30af3399b56c1579e95b0c6c87e,12,731.0,200.0,902.0,388.0
14843,662fe30af3399b56c1579e95b0c6c87e,5,703.0,337.0,943.0,778.0
14844,0a0ac65c40a9ac441651e4bfbde03c4e,10,398.0,180.0,604.0,535.0
14845,292cf1b34afba18402da0662070919cf,0,576.0,290.0,665.0,381.0
14846,292cf1b34afba18402da0662070919cf,0,565.0,286.0,668.0,454.0
14847,292cf1b34afba18402da0662070919cf,7,669.0,168.0,714.0,188.0
14848,292cf1b34afba18402da0662070919cf,7,436.0,142.0,468.0,198.0
14849,292cf1b34afba18402da0662070919cf,9,436.0,142.0,468.0,198.0
14850,292cf1b34afba18402da0662070919cf,11,693.0,164.0,742.0,183.0
14851,bfdd2b7d930f17b450e1d1e7ec7a57bb,0,476.0,291.0,595.0,430.0
14852,bfdd2b7d930f17b450e1d1e7ec7a57bb,3,372.0,578.0,717.0,720.0
14853,bfdd2b7d930f17b450e1d1e7ec7a57bb,11,510.0,141.0,613.0,162.0
14854,bfdd2b7d930f17b450e1d1e7ec7a57bb,11,272.0,145.0,398.0,172.0
14855,d571f85ab9434bcb8bc11bd175453c96,0,446.0,236.0,574.0,399.0
14856,d571f85ab9434bcb8bc11bd175453c96,3,285.0,536.0,734.0,660.0
14857,d571f85ab9434bcb8bc11bd175453c96,7,333.0,232.0,400.0,369.0
14858,d571f85ab9434bcb8bc11bd175453c96,9,333.0,232.0,400.0,369.0
14859,87c4e738629ba2dfbb78ea55247908f8,0,335.0,265.0,560.0,449.0
14860,87c4e738629ba2dfbb78ea55247908f8,0,445.0,276.0,565.0,413.0
14861,87c4e738629ba2dfbb78ea55247908f8,3,296.0,492.0,615.0,589.0
14862,87c4e738629ba2dfbb78ea55247908f8,11,487.0,176.0,554.0,199.0
14863,87c4e738629ba2dfbb78ea55247908f8,7,298.0,311.0,430.0,596.0
14864,62643c38a525c1223f3a836af96f220d,0,358.0,273.0,447.0,386.0
14865,6a245106cf0448251656a6a0bd6aebd5,0,366.0,275.0,440.0,370.0
14866,6a245106cf0448251656a6a0bd6aebd5,7,504.0,465.0,588.0,627.0
14867,6a245106cf0448251656a6a0bd6aebd5,7,89.0,428.0,255.0,615.0
14868,6a245106cf0448251656a6a0bd6aebd5,3,252.0,536.0,513.0,618.0
14869,900fa6baa0c15f5c96eaed57294ec6d4,0,503.0,357.0,599.0,483.0
14870,900fa6baa0c15f5c96eaed57294ec6d4,13,169.0,663.0,324.0,763.0
14871,900fa6baa0c15f5c96eaed57294ec6d4,13,234.0,657.0,367.0,727.0
14872,900fa6baa0c15f5c96eaed57294ec6d4,5,724.0,608.0,816.0,829.0
14873,900fa6baa0c15f5c96eaed57294ec6d4,11,822.0,833.0,866.0,903.0
14874,900fa6baa0c15f5c96eaed57294ec6d4,10,822.0,833.0,866.0,903.0
14875,b11960f23db725bb4ba6f6741586a5f7,0,456.0,173.0,557.0,299.0
14876,b11960f23db725bb4ba6f6741586a5f7,3,346.0,487.0,652.0,616.0
14877,b11960f23db725bb4ba6f6741586a5f7,13,195.0,265.0,220.0,349.0
14878,b11960f23db725bb4ba6f6741586a5f7,9,195.0,265.0,220.0,349.0
14879,b11960f23db725bb4ba6f6741586a5f7,12,150.0,575.0,201.0,644.0
14880,b11960f23db725bb4ba6f6741586a5f7,11,150.0,575.0,201.0,644.0
14881,2f4f119515e7a3c9b76c704caf75976f,0,362.0,154.0,457.0,269.0
14882,2f4f119515e7a3c9b76c704caf75976f,3,265.0,315.0,571.0,441.0
14883,0c5ef740a9befbf439439f0b8e652a0c,0,488.0,377.0,637.0,567.0
14884,23ca1279bcbf10d8dc39e769e145a516,0,380.0,318.0,469.0,428.0
14885,23ca1279bcbf10d8dc39e769e145a516,3,234.0,553.0,537.0,671.0
14886,23ca1279bcbf10d8dc39e769e145a516,7,433.0,211.0,485.0,280.0
14887,23ca1279bcbf10d8dc39e769e145a516,7,449.0,573.0,701.0,741.0
14888,23ca1279bcbf10d8dc39e769e145a516,11,228.0,200.0,327.0,231.0
14889,23ca1279bcbf10d8dc39e769e145a516,9,449.0,573.0,701.0,741.0
14890,23ca1279bcbf10d8dc39e769e145a516,8,309.0,345.0,331.0,379.0
14891,ca45eff411274d3a20007bfbc5b68bc1,0,511.0,278.0,624.0,394.0
14892,ca45eff411274d3a20007bfbc5b68bc1,0,530.0,283.0,615.0,359.0
14893,ca45eff411274d3a20007bfbc5b68bc1,3,334.0,531.0,791.0,699.0
14894,ca45eff411274d3a20007bfbc5b68bc1,11,584.0,135.0,732.0,176.0
14895,ca45eff411274d3a20007bfbc5b68bc1,2,573.0,321.0,614.0,365.0
14896,b57763fed61d020d0338a35dd06a4011,0,358.0,263.0,455.0,395.0
14897,f7793fee61ea241a3fc07b927e4914f6,0,455.0,184.0,536.0,270.0
14898,f7793fee61ea241a3fc07b927e4914f6,3,333.0,470.0,638.0,574.0
14899,f7793fee61ea241a3fc07b927e4914f6,11,333.0,76.0,362.0,84.0
14900,359d3ca7c71e4d786af7380c78fea10d,0,335.0,310.0,440.0,405.0
14901,359d3ca7c71e4d786af7380c78fea10d,3,238.0,517.0,545.0,630.0
14902,95bbadf9fca1ad13b442ab060935e06c,0,438.0,245.0,517.0,360.0
14903,95bbadf9fca1ad13b442ab060935e06c,3,312.0,556.0,671.0,650.0
14904,95bbadf9fca1ad13b442ab060935e06c,7,295.0,156.0,331.0,207.0
14905,95bbadf9fca1ad13b442ab060935e06c,11,265.0,138.0,319.0,159.0
14906,95bbadf9fca1ad13b442ab060935e06c,13,295.0,156.0,331.0,207.0
14907,cc5ca13d504354fc7c1e75bf2ca9857b,3,354.0,549.0,705.0,706.0
14908,cc5ca13d504354fc7c1e75bf2ca9857b,0,490.0,254.0,569.0,340.0
14909,920cbb3a89aba24738b16fd78fc79196,0,412.0,276.0,527.0,383.0
14910,920cbb3a89aba24738b16fd78fc79196,3,237.0,551.0,650.0,676.0
14911,920cbb3a89aba24738b16fd78fc79196,11,709.0,598.0,742.0,669.0
14912,920cbb3a89aba24738b16fd78fc79196,9,709.0,598.0,742.0,669.0
14913,74335ad1e0f78abc3b8d9c4d3380b5be,0,413.0,255.0,504.0,360.0
14914,74335ad1e0f78abc3b8d9c4d3380b5be,3,290.0,548.0,676.0,647.0
14915,bee427b74f77002c1a4faa71e65d5744,7,614.0,582.0,656.0,619.0
14916,bee427b74f77002c1a4faa71e65d5744,7,226.0,592.0,256.0,622.0
14917,bee427b74f77002c1a4faa71e65d5744,8,227.0,589.0,249.0,623.0
14918,bee427b74f77002c1a4faa71e65d5744,8,617.0,584.0,655.0,617.0
14919,bee427b74f77002c1a4faa71e65d5744,10,125.0,642.0,168.0,692.0
14920,bee427b74f77002c1a4faa71e65d5744,10,119.0,607.0,158.0,702.0
14921,bee427b74f77002c1a4faa71e65d5744,11,125.0,642.0,168.0,692.0
14922,bee427b74f77002c1a4faa71e65d5744,11,119.0,607.0,158.0,702.0
14923,bee427b74f77002c1a4faa71e65d5744,9,576.0,544.0,589.0,579.0
14924,8c22b37c81902d8c42fec5b9363f79bd,10,74.0,638.0,165.0,843.0
14925,8c22b37c81902d8c42fec5b9363f79bd,10,601.0,259.0,936.0,786.0
14926,8c22b37c81902d8c42fec5b9363f79bd,10,97.0,692.0,159.0,816.0
14927,8c22b37c81902d8c42fec5b9363f79bd,10,92.0,719.0,150.0,790.0
14928,8c22b37c81902d8c42fec5b9363f79bd,11,97.0,692.0,159.0,816.0
14929,8c22b37c81902d8c42fec5b9363f79bd,0,537.0,249.0,668.0,437.0
14930,8c22b37c81902d8c42fec5b9363f79bd,7,697.0,384.0,855.0,420.0
14931,33db2b371f7527ae2cd349abe5a7c062,0,341.0,198.0,443.0,289.0
14932,33db2b371f7527ae2cd349abe5a7c062,3,188.0,445.0,504.0,562.0
14933,33db2b371f7527ae2cd349abe5a7c062,9,296.0,131.0,440.0,710.0
14934,33db2b371f7527ae2cd349abe5a7c062,9,189.0,214.0,353.0,609.0
14935,b61e3688e902469aeda86709a31c475e,0,441.0,299.0,579.0,448.0
14936,b61e3688e902469aeda86709a31c475e,0,359.0,286.0,571.0,511.0
14937,b61e3688e902469aeda86709a31c475e,3,342.0,603.0,741.0,730.0
14938,b489964b59d3f6f9070e45a02e469d8b,6,243.0,345.0,395.0,598.0
14939,b489964b59d3f6f9070e45a02e469d8b,6,696.0,607.0,794.0,780.0
14940,b489964b59d3f6f9070e45a02e469d8b,9,243.0,345.0,395.0,598.0
14941,b489964b59d3f6f9070e45a02e469d8b,9,246.0,206.0,314.0,425.0
14942,b489964b59d3f6f9070e45a02e469d8b,9,700.0,685.0,787.0,763.0
14943,b489964b59d3f6f9070e45a02e469d8b,10,181.0,760.0,217.0,810.0
14944,b489964b59d3f6f9070e45a02e469d8b,10,769.0,787.0,808.0,849.0
14945,b489964b59d3f6f9070e45a02e469d8b,11,246.0,206.0,314.0,425.0
14946,b489964b59d3f6f9070e45a02e469d8b,11,181.0,760.0,217.0,810.0
14947,b489964b59d3f6f9070e45a02e469d8b,11,769.0,787.0,808.0,849.0
14948,b489964b59d3f6f9070e45a02e469d8b,13,243.0,345.0,395.0,598.0
14949,b489964b59d3f6f9070e45a02e469d8b,13,681.0,629.0,784.0,684.0
14950,b489964b59d3f6f9070e45a02e469d8b,13,657.0,652.0,806.0,691.0
14951,b489964b59d3f6f9070e45a02e469d8b,13,696.0,607.0,794.0,780.0
14952,b489964b59d3f6f9070e45a02e469d8b,5,696.0,607.0,794.0,780.0
14953,8e8d8e5b84f477e17297df90008ab053,13,495.0,241.0,598.0,346.0
14954,8e8d8e5b84f477e17297df90008ab053,13,105.0,251.0,234.0,373.0
14955,8e8d8e5b84f477e17297df90008ab053,13,520.0,281.0,611.0,353.0
14956,8e8d8e5b84f477e17297df90008ab053,13,101.0,174.0,264.0,400.0
14957,8e8d8e5b84f477e17297df90008ab053,13,551.0,280.0,598.0,346.0
14958,8e8d8e5b84f477e17297df90008ab053,13,528.0,181.0,553.0,221.0
14959,96836e392ecca0df10f8aeac33db3c68,2,323.0,158.0,426.0,264.0
14960,96836e392ecca0df10f8aeac33db3c68,3,169.0,402.0,599.0,563.0
14961,96836e392ecca0df10f8aeac33db3c68,0,332.0,168.0,406.0,267.0
14962,417de085be6029490ca2690608d65e57,0,403.0,280.0,514.0,410.0
14963,417de085be6029490ca2690608d65e57,3,282.0,515.0,651.0,651.0
14964,417de085be6029490ca2690608d65e57,8,282.0,195.0,301.0,204.0
14965,417de085be6029490ca2690608d65e57,2,283.0,191.0,303.0,203.0
14966,417de085be6029490ca2690608d65e57,9,282.0,190.0,301.0,202.0
14967,417de085be6029490ca2690608d65e57,7,282.0,190.0,301.0,202.0
14968,9340b8c8362e2734af5bf9edecf6efac,8,227.0,595.0,242.0,609.0
14969,9340b8c8362e2734af5bf9edecf6efac,8,463.0,455.0,671.0,698.0
14970,9340b8c8362e2734af5bf9edecf6efac,11,289.0,159.0,341.0,179.0
14971,9340b8c8362e2734af5bf9edecf6efac,11,217.0,158.0,264.0,193.0
14972,9340b8c8362e2734af5bf9edecf6efac,11,439.0,177.0,553.0,198.0
14973,9340b8c8362e2734af5bf9edecf6efac,11,427.0,154.0,562.0,207.0
14974,9340b8c8362e2734af5bf9edecf6efac,13,447.0,193.0,583.0,402.0
14975,9340b8c8362e2734af5bf9edecf6efac,13,220.0,187.0,345.0,325.0
14976,9340b8c8362e2734af5bf9edecf6efac,13,182.0,164.0,321.0,282.0
14977,9340b8c8362e2734af5bf9edecf6efac,1,436.0,158.0,565.0,207.0
14978,9340b8c8362e2734af5bf9edecf6efac,7,450.0,193.0,610.0,433.0
14979,b8202fc93f201492ab7880cb6b4c9165,4,186.0,252.0,380.0,528.0
14980,b8202fc93f201492ab7880cb6b4c9165,7,200.0,223.0,450.0,569.0
14981,b8202fc93f201492ab7880cb6b4c9165,7,602.0,379.0,731.0,504.0
14982,b8202fc93f201492ab7880cb6b4c9165,10,540.0,247.0,882.0,799.0
14983,b8202fc93f201492ab7880cb6b4c9165,11,633.0,133.0,739.0,199.0
14984,b8202fc93f201492ab7880cb6b4c9165,8,191.0,262.0,379.0,488.0
14985,58e1820f96aa84a141c9e217c46dfe71,0,373.0,192.0,440.0,257.0
14986,58e1820f96aa84a141c9e217c46dfe71,3,273.0,458.0,569.0,527.0
14987,58e1820f96aa84a141c9e217c46dfe71,10,91.0,475.0,161.0,555.0
14988,58e1820f96aa84a141c9e217c46dfe71,10,87.0,484.0,135.0,542.0
14989,58e1820f96aa84a141c9e217c46dfe71,11,434.0,99.0,505.0,130.0
14990,58e1820f96aa84a141c9e217c46dfe71,11,96.0,470.0,146.0,553.0
14991,58e1820f96aa84a141c9e217c46dfe71,11,87.0,484.0,135.0,542.0
14992,58e1820f96aa84a141c9e217c46dfe71,9,184.0,449.0,281.0,498.0
14993,58e1820f96aa84a141c9e217c46dfe71,7,184.0,449.0,281.0,498.0
14994,e3cc7ffdbe05d3b7b1696c8a2a61a61c,0,474.0,273.0,559.0,341.0
14995,e3cc7ffdbe05d3b7b1696c8a2a61a61c,11,565.0,118.0,668.0,152.0
14996,e3cc7ffdbe05d3b7b1696c8a2a61a61c,11,721.0,842.0,747.0,890.0
14997,e3cc7ffdbe05d3b7b1696c8a2a61a61c,11,292.0,96.0,411.0,130.0
14998,e3cc7ffdbe05d3b7b1696c8a2a61a61c,10,721.0,842.0,747.0,890.0
14999,e3cc7ffdbe05d3b7b1696c8a2a61a61c,13,242.0,147.0,340.0,226.0
15000,41d642577ada2969ece3637f6c800139,0,407.0,233.0,545.0,400.0
15001,41d642577ada2969ece3637f6c800139,13,88.0,349.0,133.0,376.0
15002,f7cca0874f0a8fdfdcb8952ec15c2e24,13,598.0,132.0,673.0,285.0
15003,f7cca0874f0a8fdfdcb8952ec15c2e24,13,196.0,76.0,453.0,249.0
15004,f7cca0874f0a8fdfdcb8952ec15c2e24,13,633.0,188.0,679.0,243.0
15005,f7cca0874f0a8fdfdcb8952ec15c2e24,13,197.0,141.0,365.0,256.0
15006,f7cca0874f0a8fdfdcb8952ec15c2e24,8,633.0,188.0,679.0,243.0
15007,f7cca0874f0a8fdfdcb8952ec15c2e24,11,567.0,79.0,692.0,121.0
15008,f7cca0874f0a8fdfdcb8952ec15c2e24,7,197.0,141.0,365.0,256.0
15009,f347a8de5e60079db066c440949b8395,2,191.0,288.0,219.0,309.0
15010,f347a8de5e60079db066c440949b8395,2,182.0,287.0,303.0,374.0
15011,f347a8de5e60079db066c440949b8395,8,190.0,291.0,219.0,311.0
15012,f347a8de5e60079db066c440949b8395,8,578.0,598.0,604.0,635.0
15013,f347a8de5e60079db066c440949b8395,11,551.0,172.0,603.0,214.0
15014,f347a8de5e60079db066c440949b8395,11,231.0,158.0,289.0,196.0
15015,f347a8de5e60079db066c440949b8395,13,182.0,287.0,303.0,374.0
15016,f347a8de5e60079db066c440949b8395,9,578.0,598.0,604.0,635.0
15017,3fd5a48543be08bc92fbcaa0971cf50e,0,407.0,198.0,488.0,310.0
15018,3fd5a48543be08bc92fbcaa0971cf50e,9,316.0,48.0,367.0,210.0
15019,3fd5a48543be08bc92fbcaa0971cf50e,11,121.0,532.0,148.0,614.0
15020,3fd5a48543be08bc92fbcaa0971cf50e,7,316.0,48.0,367.0,210.0
15021,3fd5a48543be08bc92fbcaa0971cf50e,10,121.0,532.0,148.0,614.0
15022,b7531cbe38186e2d9aeb1b5de83984b3,0,350.0,337.0,446.0,466.0
15023,b7531cbe38186e2d9aeb1b5de83984b3,10,633.0,755.0,684.0,825.0
15024,b7531cbe38186e2d9aeb1b5de83984b3,10,641.0,720.0,696.0,822.0
15025,b7531cbe38186e2d9aeb1b5de83984b3,10,648.0,744.0,680.0,799.0
15026,b7531cbe38186e2d9aeb1b5de83984b3,10,78.0,845.0,115.0,877.0
15027,b7531cbe38186e2d9aeb1b5de83984b3,11,648.0,744.0,680.0,799.0
15028,b7531cbe38186e2d9aeb1b5de83984b3,11,633.0,755.0,684.0,825.0
15029,b7531cbe38186e2d9aeb1b5de83984b3,11,78.0,845.0,115.0,877.0
15030,b7531cbe38186e2d9aeb1b5de83984b3,11,641.0,720.0,696.0,822.0
15031,b7531cbe38186e2d9aeb1b5de83984b3,13,175.0,270.0,288.0,409.0
15032,b7531cbe38186e2d9aeb1b5de83984b3,13,430.0,263.0,523.0,380.0
15033,b7531cbe38186e2d9aeb1b5de83984b3,13,101.0,725.0,192.0,758.0
15034,b7531cbe38186e2d9aeb1b5de83984b3,9,153.0,270.0,259.0,416.0
15035,fc47195078badf33f2575c3f0db648ab,0,256.0,202.0,447.0,394.0
15036,fc47195078badf33f2575c3f0db648ab,0,370.0,202.0,450.0,295.0
15037,2fa41afdcc3955d6ab0bdc5656caa0d1,10,551.0,499.0,685.0,757.0
15038,2fa41afdcc3955d6ab0bdc5656caa0d1,0,401.0,304.0,492.0,450.0
15039,49124d28f1789656d1da791c8f60b17a,10,421.0,269.0,676.0,742.0
15040,49124d28f1789656d1da791c8f60b17a,7,444.0,282.0,559.0,439.0
15041,49124d28f1789656d1da791c8f60b17a,4,444.0,282.0,559.0,439.0
15042,b0ffdd76d9b722fc8720913b34d36d03,0,483.0,238.0,593.0,372.0
15043,b0ffdd76d9b722fc8720913b34d36d03,9,324.0,489.0,474.0,808.0
15044,b0ffdd76d9b722fc8720913b34d36d03,5,112.0,442.0,274.0,738.0
15045,4bd2c3d9e7b1e62d3b55d858b5dca1a0,0,376.0,294.0,488.0,441.0
15046,4bd2c3d9e7b1e62d3b55d858b5dca1a0,7,118.0,475.0,292.0,624.0
15047,4bd2c3d9e7b1e62d3b55d858b5dca1a0,7,146.0,482.0,241.0,539.0
15048,4bd2c3d9e7b1e62d3b55d858b5dca1a0,10,64.0,341.0,242.0,735.0
15049,4bd2c3d9e7b1e62d3b55d858b5dca1a0,13,123.0,526.0,287.0,589.0
15050,4bd2c3d9e7b1e62d3b55d858b5dca1a0,13,139.0,458.0,196.0,544.0
15051,4bd2c3d9e7b1e62d3b55d858b5dca1a0,11,85.0,172.0,241.0,418.0
15052,4bd2c3d9e7b1e62d3b55d858b5dca1a0,9,246.0,158.0,320.0,402.0
15053,4bd2c3d9e7b1e62d3b55d858b5dca1a0,3,242.0,525.0,596.0,689.0
15054,5933a74d7c042ba8801e604b79c64933,3,300.0,473.0,686.0,645.0
15055,55e7a17c7a91bf95becd6366d7b93640,0,441.0,256.0,545.0,346.0
15056,55e7a17c7a91bf95becd6366d7b93640,3,320.0,542.0,721.0,688.0
15057,74a6dc1a51dffd964baef5089fc4d1b6,8,226.0,341.0,310.0,490.0
15058,74a6dc1a51dffd964baef5089fc4d1b6,9,223.0,342.0,323.0,523.0
15059,74a6dc1a51dffd964baef5089fc4d1b6,0,401.0,248.0,480.0,349.0
15060,a1720873fde30e8b3dab6b5157e58e70,0,377.0,242.0,460.0,338.0
15061,a1720873fde30e8b3dab6b5157e58e70,11,170.0,123.0,254.0,184.0
15062,a1720873fde30e8b3dab6b5157e58e70,11,448.0,144.0,562.0,172.0
15063,a1720873fde30e8b3dab6b5157e58e70,11,168.0,110.0,362.0,179.0
15064,0a1aef5326b7b24378c6692f7a454e52,0,507.0,237.0,610.0,378.0
15065,87072b31f1655d67bafa2705d96b876b,0,553.0,229.0,732.0,436.0
15066,87072b31f1655d67bafa2705d96b876b,3,397.0,444.0,832.0,601.0
